household_unique_key,county_code,county_name,HFVS,HFVS_tier,d1_score,d2_score,d3_score,d4_score,d5_score,housing_cost_burden,is_urban_household,is_female_headed_hh,dwelling_tenure_type_code,hcb_predicted_hurdle,in_test_split,rho_sbm_bc,rho_sbm_ci_low,rho_sbm_ci_high,theta_ccr,theta_bcc,scale_efficiency,policy_quadrant,cap_index,umax_units,units_A,binding_A,units_B,binding_B,units_C,capacity_uplift_flag,active_A,active_B,active_C,cost_A_ksh,cost_B_ksh,cost_C_ksh,mean_hfvs,mean_hcb,allocation_pct,priority_score,vulnerable_population_2026,pop_2026_est
37-93-74-33,2.0,Kwale,-0.4398457052347203,Moderate,-1.2119180446500124,-1.1334803140094243,0.6624489001617715,1.0356528229056188,-0.20783291458316824,0.022222222222222223,0.0,0.0,1.0,0.022222222222222223,False,0.8894595090627435,0.002308732961189776,0.13277342827911795,0.83457423,0.83973853,0.9938501095096827,"Expand (High Vuln, High Eff)",0.39095744680851063,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658298622.3404256,329149311.1702128,0.0,-0.025200943760602466,0.07932145924536169,3.3329998787311763,0.6923730880869654,569394.1427693946,1014995
37-93-94-73,12.0,Meru,-0.1658846645353438,Moderate,-0.7311342980674084,0.20346812709641843,-0.15150342749900653,-0.7264501559416608,0.8907020336889824,0.0022222222222222222,0.0,0.0,1.0,0.0022222222222222222,False,0.9865643454574158,0.003097097716748898,0.1160831318063007,0.7472229,0.9284897,0.8047724169691921,"Maintain (Low Vuln, High Eff)",0.43936170212765957,200,200.0,Capacity,100.0,National quota,300.0,True,True,True,True,658298622.3404256,329149311.1702128,987447933.5106384,-0.12865591656817432,0.12233198904655215,3.3329998787311763,0.6409960204080509,743192.3972292847,1809940
37-94-08-96,20.0,Kirinyaga,0.02580791036749122,High,-0.2503505514848045,0.20346812709641843,0.09268227079922692,0.44164824058233604,-0.7713670763591414,0.044444444444444446,0.0,1.0,1.0,0.032430853215835,True,1.0,0.004641522281658774,0.14657707833266148,0.97264703,1.0,0.97264703,"Maintain (Low Vuln, High Eff)",0.39095744680851063,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658297872.3404256,329148936.1702128,0.0,-0.03344861223506404,0.047923209876543214,3.332996081442493,0.7293968591359682,392396.7534195482,714755
37-94-22-36,15.0,Kitui,-0.053119827581915996,Moderate,0.23043319509779941,-1.1334803140094243,0.9066345984600052,0.04177364745409264,1.6658587287901092,0.06666666666666667,0.0,1.0,1.0,0.06666666666666667,False,0.5081737580319872,1.1616884732228591e-07,0.15576753568991772,0.75095552,0.91305537,0.8224643813222411,"Priority (High Vuln, Low Eff)",0.31276595744680846,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329148936.1702128,0.0,0.055375853168760814,0.15991811876314493,0.0,0.6101265126230591,902143.4698459654,1330408
37-94-32-98,9.0,Mandera,-0.6606287338441129,Low,0.23043319509779941,-1.1334803140094243,-1.1282462206919404,-0.869143994153399,-0.16265507039015756,0.022222222222222223,1.0,0.0,1.0,0.022222222222222223,False,1.0,0.00792938932163398,0.1717446311187853,0.83648504,1.0,0.83648504,"Maintain (Low Vuln, High Eff)",0.15904255319148936,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658298922.3404256,329149461.1702128,0.0,-0.22943130354115773,0.031243605036447977,3.3330013976466497,0.5584880086686502,268304.614021839,1015741
37-94-48-15,25.0,Samburu,-0.02811945829454028,Moderate,-0.2503505514848045,0.20346812709641843,-0.6398748240954736,-0.4493586329025881,1.247369224686433,0.0044444444444444444,0.0,1.0,1.0,0.0044444444444444444,False,0.49700408075120983,0.006223811350638621,0.21743495283374586,0.85624483,0.88363255,0.9690055328993935,"Priority (High Vuln, Low Eff)",0.2606382978723404,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149311.1702128,0.0,0.11706466448038158,0.16184751278475126,0.0,0.659455040168566,278983.3419909905,363375
37-94-57-68,44.0,Migori,0.5041226979518929,Critical,0.7112169416804034,0.5377052373728798,-0.6398748240954736,0.8440116797259,0.7575462823832669,0.0044444444444444444,1.0,1.0,2.0,0.0044444444444444444,False,1.0,0.0034135908612093883,0.07209281474034286,1.0,1.0,1.0,"Expand (High Vuln, High Eff)",0.524468085106383,202,202.0,Capacity,100.0,National quota,303.0,True,True,True,True,664965660.7638298,329190921.1702128,997448491.1457448,0.07517413918684547,0.06657843948166528,3.366755438142344,0.8241225181030698,924078.8493138319,1307281
37-94-61-40,37.0,Kakamega,0.06782846380776701,High,-0.2503505514848045,0.20346812709641843,-0.15150342749900653,-0.47922478508643984,1.6325697909636812,0.0,0.0,1.0,1.0,0.001678371915696196,True,0.8332030708190785,0.0013105003517994156,0.4324421247805948,0.82327794,0.83984122,0.9802780816116645,"Priority (High Vuln, Low Eff)",0.5101063829787233,232,232.0,Capacity,232.0,Capacity,348.0,True,True,True,True,764939231.9148936,764939231.9148936,1147408847.8723404,0.12641085968844284,0.09338363425925926,3.8729267853314995,0.8020852224760988,1708654.0673435766,2186825
37-94-73-88,45.0,Kisii,-0.3943408478778955,Moderate,-1.2119180446500124,0.20346812709641843,-1.1282462206919404,-0.5920524711143259,0.7837018763897466,0.0022222222222222222,0.0,1.0,1.0,0.0022222222222222222,False,0.47257501811549263,0.0032097322960849646,0.23295013874999956,0.91021097,1.0,0.91021097,"Improve (Low Vuln, Low Eff)",0.39095744680851063,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149311.1702128,0.0,-0.10144112962006309,0.018646296296296296,0.0,0.45913303662753574,667793.3476596739,1483418
37-95-07-37,44.0,Migori,0.2681807777162846,High,0.23043319509779941,0.5377052373728798,0.41826320186353827,-0.13078634294149777,-0.06992160073082054,0.012,1.0,0.0,2.0,0.012,False,1.0,0.0034135908612093883,0.07209281474034286,1.0,1.0,1.0,"Expand (High Vuln, High Eff)",0.524468085106383,202,202.0,Capacity,100.0,National quota,303.0,True,True,True,True,664965660.7638298,329190921.1702128,997448491.1457448,0.07517413918684547,0.06657843948166528,3.366755438142344,0.8241225181030698,924078.8493138319,1307281
37-95-30-07,5.0,Lamu,0.1770703832948371,High,-1.2119180446500124,0.20346812709641843,0.41826320186353827,1.7151077850882552,0.36283459101275356,0.0044444444444444444,0.0,0.0,1.0,0.011150346835636791,True,1.0,0.006286510914045204,0.2723070620748459,1.0,1.0,1.0,"Maintain (Low Vuln, High Eff)",0.3425531914893617,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149011.1702128,0.0,-0.06624913792151788,0.03436316499751403,0.0,0.7007928017958225,84483.67424039268,168522
37-96-18-53,26.0,Trans Nzoia,0.4107992916133737,High,-0.7311342980674084,0.20346812709641843,0.3368679690974605,2.0842866106942055,0.9905688471682683,0.03,0.0,1.0,1.0,0.03620360212167455,True,0.9609406909418906,0.007826642303146862,0.17353639751540217,0.83844949,0.84648226,0.9905104095152567,"Expand (High Vuln, High Eff)",0.33085106382978724,200,200.0,Capacity,100.0,National quota,300.0,True,True,True,True,658322142.3404256,329161071.1702128,987483213.5106384,0.05559630214781931,0.048276748928759654,3.3331189617042942,0.7914257118383955,786711.936685981,1159631
37-96-29-51,8.0,Wajir,0.3781689577507484,High,-1.2119180446500124,2.2088907887551827,0.09268227079922692,-0.8467443800155099,0.33430121573295757,0.08888888888888889,0.0,0.0,3.0,0.044618642034217365,True,1.0,0.015389390782221929,1.0,1.0,1.0,1.0,"Maintain (Low Vuln, High Eff)",0.1595744680851064,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329415636.1702128,0.0,-0.41117090563721875,0.03345822431536717,0.0,0.4,0.0,914813
37-96-55-62,21.0,Murang'a,0.6806982432691581,Critical,0.23043319509779941,1.8746536784787224,0.41826320186353827,-0.844255534000189,0.6386572187174503,0.03111111111111111,0.0,0.0,2.0,0.03111111111111111,False,1e-06,0.9999848401925387,1.0,0.82460292,1.0,0.82460292,"Improve (Low Vuln, Low Eff)",0.6414893617021276,328,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149311.1702128,0.0,-0.07345439739072315,0.3043865294330083,0.0,0.29450937643313413,607309.2576896481,1237263
37-97-02-14,20.0,Kirinyaga,-0.274325080359435,Moderate,1.1920006882630074,-1.1334803140094243,0.1740775035653047,-0.4924986305014853,-0.978234047137663,0.055,1.0,0.0,1.0,0.09963497635716739,True,1.0,0.004641522281658774,0.14657707833266148,0.97264703,1.0,0.97264703,"Maintain (Low Vuln, High Eff)",0.39095744680851063,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658297872.3404256,329148936.1702128,0.0,-0.03344861223506404,0.047923209876543214,3.332996081442493,0.7293968591359682,392396.7534195482,714755
37-97-04-53,35.0,Kericho,-0.6003746345642559,Low,-0.2503505514848045,-1.1334803140094243,-0.39568912579723997,-0.7347463093260642,0.4151457790257136,0.055,0.0,0.0,1.0,0.055,False,0.8756055884954024,8.500705399825561e-08,0.14642417019867526,0.63983089,0.71161952,0.8991193636734418,"Improve (Low Vuln, Low Eff)",0.3531914893617021,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149311.1702128,0.0,-0.10053518209558616,0.07874998957681885,0.0,0.6211354674438161,476739.66878029,1055928
37-97-16-07,26.0,Trans Nzoia,-0.5569767019769369,Low,-0.7311342980674084,-2.470428755115267,0.5810536673956941,3.2208596243574688,-1.658279491306137,0.2,0.0,1.0,1.0,0.2,False,0.9609406909418906,0.007826642303146862,0.17353639751540217,0.83844949,0.84648226,0.9905104095152567,"Expand (High Vuln, High Eff)",0.33085106382978724,200,200.0,Capacity,100.0,National quota,300.0,True,True,True,True,658322142.3404256,329161071.1702128,987483213.5106384,0.05559630214781931,0.048276748928759654,3.3331189617042942,0.7914257118383955,786711.936685981,1159631
37-97-42-96,16.0,Machakos,-0.4714827596343206,Moderate,-0.7311342980674084,-1.1334803140094243,0.09268227079922692,0.5577943879639834,-0.08894385091735121,0.017777777777777778,1.0,1.0,1.0,0.017777777777777778,False,0.7202584313638617,0.005086473278949904,0.294046885151125,0.67604324,0.77641417,0.8707250152325273,"Improve (Low Vuln, Low Eff)",0.7085106382978723,380,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329182296.1702128,0.0,-0.14436068115827247,0.08165420573673002,0.0,0.52077803644012,645672.1150296052,1664999
37-97-54-05,4.0,Tana River,-0.4717201106391776,Moderate,-0.2503505514848045,-1.1334803140094243,0.41826320186353827,-0.736405540002945,0.655301687630664,0.0022222222222222222,1.0,1.0,1.0,0.0022222222222222222,False,0.7659532674715473,0.004362546001970811,0.18709570770950407,0.75751308,0.75939139,0.9975265587354104,"Priority (High Vuln, Low Eff)",0.39095744680851063,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149311.1702128,0.0,-0.027469327706829277,0.04454406096866097,0.0,0.6409923730061522,206316.22186436027,369951
37-98-95-11,37.0,Kakamega,0.08896946630560157,High,-1.2119180446500124,0.20346812709641843,0.09268227079922692,0.7154213022676472,1.7039032291631706,0.0,0.0,0.0,1.0,0.0,False,0.8332030708190785,0.0013105003517994156,0.4324421247805948,0.82327794,0.83984122,0.9802780816116645,"Priority (High Vuln, Low Eff)",0.5101063829787233,232,232.0,Capacity,232.0,Capacity,348.0,True,True,True,True,764939231.9148936,764939231.9148936,1147408847.8723404,0.12641085968844284,0.09338363425925926,3.8729267853314995,0.8020852224760988,1708654.0673435766,2186825
37-98-96-32,31.0,Laikipia,0.7104301117380247,Critical,1.6727844348456111,0.5377052373728798,0.09268227079922692,0.5478390039026992,0.08463418203474182,0.008888888888888889,1.0,0.0,2.0,0.008888888888888889,False,0.9626750889083914,0.0004706662278744238,0.11292186605075635,0.73581589,0.74495683,0.9877295708531191,"Expand (High Vuln, High Eff)",0.6457446808510638,261,261.0,Capacity,100.0,National quota,0.0,True,True,True,False,859079702.1542554,329149311.1702128,0.0,0.1155324308505058,0.10054860366849132,4.349564841744185,0.8443874285968377,464831.5134460619,607203
37-99-28-02,15.0,Kitui,0.09119249350551792,High,-1.2119180446500124,0.20346812709641843,0.09268227079922692,0.7436282237746189,1.6753698538833746,0.3,0.0,0.0,1.0,0.3,False,0.5081737580319872,1.1616884732228591e-07,0.15576753568991772,0.75095552,0.91305537,0.8224643813222411,"Priority (High Vuln, Low Eff)",0.31276595744680846,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329148936.1702128,0.0,0.055375853168760814,0.15991811876314493,0.0,0.6101265126230591,902143.4698459654,1330408
37-99-53-63,42.0,Kisumu,0.5697548392792898,Critical,0.23043319509779941,0.5377052373728798,1.3950059950564724,0.7651982225740681,0.07987861948810916,0.0,1.0,0.0,2.0,0.0,False,1.0,0.005206784932629884,0.14746752877431088,0.89297886,0.90770851,0.9837727091486672,"Maintain (Low Vuln, High Eff)",0.5101063829787233,232,232.0,Capacity,100.0,National quota,348.0,True,True,True,True,763626401.9148936,329149311.1702128,1145439602.8723404,-0.08387579428884802,0.034785146985550575,3.8662798593281638,0.6854212832334119,643676.8452244645,1353109
38-00-43-96,15.0,Kitui,0.8707239725025067,Critical,1.6727844348456111,1.8746536784787224,-0.39568912579723997,-0.7944786136937689,0.022811868928517144,0.1,1.0,0.0,2.0,0.1,False,0.5081737580319872,1.1616884732228591e-07,0.15576753568991772,0.75095552,0.91305537,0.8224643813222411,"Priority (High Vuln, Low Eff)",0.31276595744680846,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329148936.1702128,0.0,0.055375853168760814,0.15991811876314493,0.0,0.6101265126230591,902143.4698459654,1330408
38-00-65-90,17.0,Makueni,0.05065213136460661,High,0.7112169416804034,0.5377052373728798,-0.39568912579723997,-0.7272797712801009,-1.2921011752154206,0.1,1.0,1.0,2.0,0.1,False,0.6229109967880454,0.004668384120763713,0.15427543310953531,0.7143994,0.74544896,0.9583478391330775,"Priority (High Vuln, Low Eff)",0.4095744680851064,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329174046.1702128,0.0,0.11169202898476119,0.07597218147242597,0.0,0.705132591372831,878866.0629803954,1156483
38-02-61-19,17.0,Makueni,0.32682641298307225,High,0.7112169416804034,0.5377052373728798,0.1740775035653047,-0.45931401696387186,0.26534555880678384,0.006666666666666667,1.0,1.0,2.0,0.006666666666666667,False,0.6229109967880454,0.004668384120763713,0.15427543310953531,0.7143994,0.74544896,0.9583478391330775,"Priority (High Vuln, Low Eff)",0.4095744680851064,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329174046.1702128,0.0,0.11169202898476119,0.07597218147242597,0.0,0.705132591372831,878866.0629803954,1156483
38-03-24-86,41.0,Siaya,0.5557305339527854,Critical,1.6727844348456111,0.5377052373728798,0.09268227079922692,-0.32989402416717906,0.1107897760412215,0.02,1.0,1.0,2.0,0.02,False,1.0,1.4556007855037893e-07,0.21586710680753915,0.93263841,0.95579005,0.9757774837685327,"Expand (High Vuln, High Eff)",0.3276595744680851,200,200.0,Capacity,100.0,National quota,300.0,True,True,True,True,658298082.3404255,329149041.17021275,987447123.5106384,0.15895926392298795,0.04492176233242223,3.3329971446833233,0.8971882529365098,963682.5890779841,1162959
38-03-31-58,16.0,Machakos,0.12374348002845714,High,-1.2119180446500124,0.20346812709641843,-0.15150342749900653,2.080968149340444,-0.09369941346398387,0.06666666666666667,1.0,0.0,1.0,0.06666666666666667,False,0.7202584313638617,0.005086473278949904,0.294046885151125,0.67604324,0.77641417,0.8707250152325273,"Improve (Low Vuln, Low Eff)",0.7085106382978723,380,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329182296.1702128,0.0,-0.14436068115827247,0.08165420573673002,0.0,0.52077803644012,645672.1150296052,1664999
38-05-15-37,22.0,Kiambu,-0.18256659883877874,Moderate,0.23043319509779941,-1.1334803140094243,-0.15150342749900653,0.8141455275420482,0.34381234082622286,0.013333333333333334,0.0,1.0,1.0,0.013333333333333334,False,1.0,0.002371296694670007,0.19717058247593847,1.0,1.0,1.0,"Maintain (Low Vuln, High Eff)",0.7627659574468085,200,200.0,Capacity,200.0,Capacity,300.0,True,True,True,True,658297872.3404256,658297872.3404256,987446808.5106384,-0.08809579393276237,0.14565336977199045,3.332996081442493,0.6817411863671665,1329360.570225179,2831025
38-05-17-08,38.0,Vihiga,-0.31192906838886003,Moderate,-1.2119180446500124,0.20346812709641843,-0.6398748240954736,-0.5986893938218488,0.990568847168269,0.0044444444444444444,1.0,1.0,1.0,0.0044444444444444444,False,0.8814102234261105,0.0026430229157509847,0.2481669392437785,0.75410204,0.78954663,0.9551076672950906,"Priority (High Vuln, Low Eff)",0.3712765957446808,200,195.0,National quota,100.0,National quota,0.0,False,True,True,False,641840425.531915,329148936.1702128,0.0,0.10864880196715894,0.055698055555555556,3.2496711794064304,0.805878506007055,521968.9396563594,690870
38-05-90-61,15.0,Kitui,-0.5264353430890201,Low,0.23043319509779941,-0.7992432037329633,-0.39568912579723997,-0.9247282218289017,-0.8474560771052644,0.006666666666666667,0.0,0.0,2.0,0.006666666666666667,False,0.5081737580319872,1.1616884732228591e-07,0.15576753568991772,0.75095552,0.91305537,0.8224643813222411,"Priority (High Vuln, Low Eff)",0.31276595744680846,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329148936.1702128,0.0,0.055375853168760814,0.15991811876314493,0.0,0.6101265126230591,902143.4698459654,1330408
38-06-39-38,34.0,Kajiado,-0.29436771749319013,Moderate,-0.7311342980674084,0.5377052373728798,-0.07010819473292876,-0.8027747670781722,-1.5560348965535342,0.0044444444444444444,1.0,0.0,2.0,0.0044444444444444444,False,0.2118797889727684,0.007421780861293272,0.3129888550920161,0.70573811,0.77257074,0.913493190280543,"Improve (Low Vuln, Low Eff)",0.6574468085106382,340,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149236.1702128,0.0,-0.23318457786055014,0.07306569343065694,0.0,0.23996652506944,338607.8255842598,1308925
38-06-78-87,27.0,Uasin Gishu,-0.06188907340886143,Moderate,0.7112169416804034,-1.1334803140094243,1.47640122782255,-0.4501882482410281,0.5578126554246936,0.6,0.0,0.0,1.0,0.6,False,1.0,0.006035390150363782,0.17550482702865838,0.82699504,0.87678648,0.9432114418552622,"Expand (High Vuln, High Eff)",0.47553191489361696,209,209.0,Capacity,100.0,National quota,314.0,True,True,True,True,687921276.5957447,329148936.1702128,1033527659.5744681,0.0764234975594234,0.0959809706257982,3.4829809051074045,0.8252120347428098,965246.9099741188,1362022
38-07-04-19,5.0,Lamu,0.5221665097055834,Critical,-1.2119180446500124,2.2088907887551827,0.09268227079922692,-0.006344042175447049,0.2677233400801002,0.0,0.0,0.0,3.0,0.0,False,1.0,0.006286510914045204,0.2723070620748459,1.0,1.0,1.0,"Maintain (Low Vuln, High Eff)",0.3425531914893617,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149011.1702128,0.0,-0.06624913792151788,0.03436316499751403,0.0,0.7007928017958225,84483.67424039268,168522
38-07-04-80,37.0,Kakamega,0.10638281193927558,High,-0.2503505514848045,0.20346812709641843,0.1740775035653047,-0.4460401715488264,1.5374585400310272,0.025,0.0,0.0,1.0,0.04271823747106276,True,0.8332030708190785,0.0013105003517994156,0.4324421247805948,0.82327794,0.83984122,0.9802780816116645,"Priority (High Vuln, Low Eff)",0.5101063829787233,232,232.0,Capacity,232.0,Capacity,348.0,True,True,True,True,764939231.9148936,764939231.9148936,1147408847.8723404,0.12641085968844284,0.09338363425925926,3.8729267853314995,0.8020852224760988,1708654.0673435766,2186825
38-07-56-36,15.0,Kitui,0.2410675655614708,High,-0.2503505514848045,0.20346812709641843,-0.15150342749900653,0.740309762420858,1.176035786486943,0.08,0.0,0.0,1.0,0.03922171188181111,True,0.5081737580319872,1.1616884732228591e-07,0.15576753568991772,0.75095552,0.91305537,0.8224643813222411,"Priority (High Vuln, Low Eff)",0.31276595744680846,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329148936.1702128,0.0,0.055375853168760814,0.15991811876314493,0.0,0.6101265126230591,902143.4698459654,1330408
38-08-03-41,35.0,Kericho,0.3311048826505424,High,1.1920006882630074,0.5377052373728798,-0.15150342749900653,-0.5953709324680871,-0.18881066439663724,0.0,1.0,1.0,2.0,0.0,False,0.8756055884954024,8.500705399825561e-08,0.14642417019867526,0.63983089,0.71161952,0.8991193636734418,"Improve (Low Vuln, Low Eff)",0.3531914893617021,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149311.1702128,0.0,-0.10053518209558616,0.07874998957681885,0.0,0.6211354674438161,476739.66878029,1055928
38-08-98-15,40.0,Busia,0.42484166767704523,High,-0.2503505514848045,0.20346812709641843,0.9066345984600052,0.6872143807606762,1.7467032920828651,0.008888888888888889,0.0,0.0,1.0,0.008888888888888889,False,0.7936227073838449,0.02780081062766958,1.0,0.84408506,1.0,0.84408506,"Priority (High Vuln, Low Eff)",0.47659574468085103,210,100.0,National quota,100.0,National quota,0.0,False,True,True,False,329149311.1702128,329149311.1702128,0.0,0.09560711687031809,0.018360086299892126,1.6664999393655882,0.7593903202795488,770781.0171710964,1046448
38-09-01-69,14.0,Embu,-0.10212906845241038,Moderate,0.7112169416804034,0.5377052373728798,-1.372431918990174,-0.7297686172954221,-1.5560348965535342,0.006666666666666667,1.0,0.0,2.0,0.006666666666666667,False,1.0,0.006799001442634716,0.10892523252827682,0.95496176,1.0,0.95496176,"Maintain (Low Vuln, High Eff)",0.32127659574468087,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658298622.3404256,329149311.1702128,0.0,-0.04079940453140937,0.0787942612942613,3.3329998787311763,0.7229865202788992,383618.6264873885,712634
38-10-22-32,14.0,Embu,0.16855703573788727,High,1.1920006882630074,0.5377052373728798,-0.39568912579723997,-0.7272797712801009,-1.2707011437555735,0.017777777777777778,1.0,1.0,2.0,0.017777777777777778,False,1.0,0.006799001442634716,0.10892523252827682,0.95496176,1.0,0.95496176,"Maintain (Low Vuln, High Eff)",0.32127659574468087,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658298622.3404256,329149311.1702128,0.0,-0.04079940453140937,0.0787942612942613,3.3329998787311763,0.7229865202788992,383618.6264873885,712634
38-10-58-78,7.0,Garissa,-1.096454511344118,Low,-1.2119180446500124,-1.1334803140094243,-1.1282462206919404,-0.591222855775886,-1.5560348965535342,0.011111111111111112,0.0,0.0,1.0,0.011111111111111112,False,1.0,0.0029953084706322002,0.2158963456939805,1.0,1.0,1.0,"Maintain (Low Vuln, High Eff)",0.3611702127659574,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149311.1702128,0.0,-0.3064969929604414,0.24184240083278546,0.0,0.4912820309297804,149881.29136874393,985175
38-11-20-85,16.0,Machakos,-0.3200910077101294,Moderate,-0.7311342980674084,0.20346812709641843,-0.884060522393707,-0.8193670738469789,0.4579458419454069,0.008888888888888889,0.0,0.0,1.0,0.008888888888888889,False,0.7202584313638617,0.005086473278949904,0.294046885151125,0.67604324,0.77641417,0.8707250152325273,"Improve (Low Vuln, Low Eff)",0.7085106382978723,380,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329182296.1702128,0.0,-0.14436068115827247,0.08165420573673002,0.0,0.52077803644012,645672.1150296052,1664999
38-11-47-05,38.0,Vihiga,0.004072301351123103,High,-0.2503505514848045,-1.1334803140094243,1.6391916933547055,1.0505858989975438,0.6339016561708163,0.02666666666666667,1.0,0.0,1.0,0.02666666666666667,False,0.8814102234261105,0.0026430229157509847,0.2481669392437785,0.75410204,0.78954663,0.9551076672950906,"Priority (High Vuln, Low Eff)",0.3712765957446808,200,195.0,National quota,100.0,National quota,0.0,False,True,True,False,641840425.531915,329148936.1702128,0.0,0.10864880196715894,0.055698055555555556,3.2496711794064304,0.805878506007055,521968.9396563594,690870
38-15-05-95,27.0,Uasin Gishu,-0.0644094339383757,Moderate,-0.2503505514848045,0.20346812709641843,-0.6398748240954736,-0.4543363249332298,0.8907020336889824,0.008888888888888889,0.0,0.0,1.0,0.008888888888888889,False,1.0,0.006035390150363782,0.17550482702865838,0.82699504,0.87678648,0.9432114418552622,"Expand (High Vuln, High Eff)",0.47553191489361696,209,209.0,Capacity,100.0,National quota,314.0,True,True,True,True,687921276.5957447,329148936.1702128,1033527659.5744681,0.0764234975594234,0.0959809706257982,3.4829809051074045,0.8252120347428098,965246.9099741188,1362022
38-16-14-41,13.0,Tharaka-Nithi,0.5233080372096228,Critical,1.6727844348456111,0.20346812709641843,-0.15150342749900653,0.6158674616548069,-0.42183322918163896,0.05,1.0,1.0,1.0,0.0705770504819287,True,1.0,0.0025024004306928417,0.06227063443108208,1.0,1.0,1.0,"Maintain (Low Vuln, High Eff)",0.36489361702127654,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658297872.3404256,329148936.1702128,0.0,-0.10061219546513146,0.11708666666666667,3.332996081442493,0.6708261214518494,207808.04262808757,460387
38-16-21-76,2.0,Kwale,0.746178034812809,Critical,-0.7311342980674084,0.5377052373728798,0.9066345984600052,3.39507884542994,0.07750083821479282,0.044444444444444446,1.0,0.0,2.0,0.044444444444444446,False,0.8894595090627435,0.002308732961189776,0.13277342827911795,0.83457423,0.83973853,0.9938501095096827,"Expand (High Vuln, High Eff)",0.39095744680851063,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658298622.3404256,329149311.1702128,0.0,-0.025200943760602466,0.07932145924536169,3.3329998787311763,0.6923730880869654,569394.1427693946,1014995
38-17-05-12,29.0,Nandi,-0.48845779745822254,Moderate,-0.2503505514848045,-0.7992432037329633,0.09268227079922692,-0.10921634414204896,-1.4062346763346047,0.02666666666666667,1.0,0.0,2.0,0.02666666666666667,False,1.0,0.009867022836593055,0.13154896596825794,0.83282396,0.8479365,0.9821772738878443,"Expand (High Vuln, High Eff)",0.4351063829787234,200,200.0,Capacity,100.0,National quota,300.0,True,True,True,True,658297872.3404256,329148936.1702128,987446808.5106384,0.07776938860955382,0.05989532397232397,3.332996081442493,0.8263857337603051,737018.4004480313,1037115
38-17-21-71,39.0,Bungoma,-0.2262650114168127,Moderate,0.7112169416804034,-0.7992432037329633,-0.884060522393707,0.6905328421144379,-1.2707011437555735,0.0026666666666666666,1.0,0.0,2.0,0.0026666666666666666,False,1.0,0.001774964512053704,0.07015698654287444,1.0,1.0,1.0,"Expand (High Vuln, High Eff)",0.4691489361702127,205,205.0,Capacity,205.0,Capacity,308.0,True,True,True,True,674755934.1489362,674755934.1489362,1013779647.4042554,-0.023210968616952918,0.03356869796869797,3.416324097255275,0.7383247082771593,1103016.927540957,1956139
38-18-20-44,47.0,Nairobi,0.21489707021320922,High,1.6727844348456111,0.5377052373728798,-0.15150342749900653,-0.7297686172954221,-2.283635966188335,0.5,1.0,0.0,2.0,0.37425796485558843,True,1.0,0.002598590786641519,0.09335696623787357,1.0,1.0,1.0,"Expand (High Vuln, High Eff)",0.8382978723404255,490,490.0,Capacity,490.0,Capacity,735.0,True,True,True,True,1613013537.2340426,1613013537.2340426,2419520305.851064,0.1769794975380904,0.1558592830682066,8.16677073526159,0.9129029948445055,4401317.195491398,5148713
38-18-49-21,16.0,Machakos,-0.20136923082017785,Moderate,-1.2119180446500124,0.8719423476493402,-0.39568912579723997,-0.7330870786491833,-0.33861088461556693,0.02666666666666667,0.0,0.0,3.0,0.02666666666666667,False,0.7202584313638617,0.005086473278949904,0.294046885151125,0.67604324,0.77641417,0.8707250152325273,"Improve (Low Vuln, Low Eff)",0.7085106382978723,380,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329182296.1702128,0.0,-0.14436068115827247,0.08165420573673002,0.0,0.52077803644012,645672.1150296052,1664999
